Date,Store,Product,Category,Units_Sold,Unit_Price,Revenue,Promotion,Holiday,Temperature,Region
2022-01-15,Store_A,TV,Electronics,61,9000,549000,No,No,28,Western Cape
2022-01-15,Store_A,Tablet,Electronics,40,7000,280000,No,No,24,KZN
2022-01-15,Store_A,Headphones,Accessories,57,800,45600,No,No,26,Free State
2022-01-15,Store_A,Keyboard,Accessories,92,600,55200,No,No,19,Free State
2022-01-15,Store_B,Laptop,Electronics,40,15000,600000,Yes,No,29,KZN
2022-01-15,Store_B,Phone,Electronics,85,12000,1020000,Yes,No,19,Gauteng
2022-01-15,Store_B,TV,Electronics,50,9000,450000,No,No,29,Gauteng
2022-01-15,Store_B,Tablet,Electronics,78,7000,546000,Yes,No,33,Gauteng
2022-01-15,Store_B,Headphones,Accessories,119,800,95200,No,Yes,29,Free State
2022-01-15,Store_B,Keyboard,Accessories,23,600,13800,No,No,22,Free State
2022-01-15,Store_C,Laptop,Electronics,87,15000,1305000,No,No,35,Free State
2022-01-15,Store_C,Phone,Electronics,46,12000,552000,No,No,19,KZN
2022-01-15,Store_C,TV,Electronics,31,9000,279000,No,No,19,KZN
2022-01-15,Store_C,Tablet,Electronics,24,7000,168000,No,No,21,Gauteng
2022-01-15,Store_C,Headphones,Accessories,74,800,59200,No,No,22,Free State
2022-01-15,Store_C,Keyboard,Accessories,37,600,22200,Yes,No,27,Gauteng
2022-01-15,Store_D,Laptop,Electronics,22,15000,330000,No,No,26,Western Cape
2022-01-15,Store_D,Phone,Electronics,48,12000,576000,Yes,No,31,Free State
2022-01-15,Store_D,TV,Electronics,32,9000,288000,No,No,18,Free State
2022-01-15,Store_D,Tablet,Electronics,28,7000,196000,No,No,20,Western Cape
2022-01-15,Store_D,Headphones,Accessories,74,800,59200,Yes,No,19,Free State
2022-01-15,Store_D,Keyboard,Accessories,63,600,37800,Yes,No,30,Western Cape
2022-01-16,Store_A,Laptop,Electronics,59,15000,885000,Yes,No,28,Gauteng
2022-01-16,Store_A,Phone,Electronics,34,12000,408000,Yes,No,19,Gauteng
2022-01-16,Store_A,TV,Electronics,34,9000,306000,Yes,No,26,Western Cape
2022-01-16,Store_A,Tablet,Electronics,43,7000,301000,No,No,24,Free State
2022-01-16,Store_A,Headphones,Accessories,30,800,24000,No,No,34,KZN
2022-01-16,Store_A,Keyboard,Accessories,69,600,41400,No,No,35,Western Cape
2022-01-16,Store_B,Laptop,Electronics,79,15000,1185000,No,No,31,Western Cape
2022-01-16,Store_B,Phone,Electronics,25,12000,300000,No,No,23,Western Cape
2022-01-16,Store_B,TV,Electronics,44,9000,396000,No,No,22,KZN
2022-01-16,Store_B,Tablet,Electronics,31,7000,217000,No,No,35,KZN
2022-01-16,Store_B,Headphones,Accessories,62,800,49600,No,No,28,Western Cape
2022-01-16,Store_B,Keyboard,Accessories,52,600,31200,Yes,No,21,Gauteng
2022-01-16,Store_C,Laptop,Electronics,67,15000,1005000,No,No,23,Gauteng
2022-01-16,Store_C,Phone,Electronics,44,12000,528000,No,No,34,Free State
2022-01-16,Store_C,TV,Electronics,31,9000,279000,No,No,18,Gauteng
2022-01-16,Store_C,Tablet,Electronics,79,7000,553000,No,No,19,Free State
2022-01-16,Store_C,Headphones,Accessories,78,800,62400,No,No,30,Western Cape
2022-01-16,Store_C,Keyboard,Accessories,110,600,66000,No,Yes,28,KZN
2022-01-16,Store_D,Laptop,Electronics,82,15000,1230000,Yes,No,25,Gauteng
2022-01-16,Store_D,Phone,Electronics,48,12000,576000,No,No,24,Western Cape
2022-01-16,Store_D,TV,Electronics,58,9000,522000,Yes,No,25,Free State
2022-01-16,Store_D,Tablet,Electronics,50,7000,350000,Yes,No,25,Free State
2022-01-16,Store_D,Headphones,Accessories,47,800,37600,No,No,34,Free State
2022-01-16,Store_D,Keyboard,Accessories,90,600,54000,No,No,35,Gauteng
2022-01-17,Store_A,Laptop,Electronics,50,15000,750000,Yes,No,30,KZN
2022-01-17,Store_A,Phone,Electronics,41,12000,492000,No,No,19,Western Cape
2022-01-17,Store_A,TV,Electronics,19,9000,171000,No,No,26,KZN
2022-01-17,Store_A,Tablet,Electronics,68,7000,476000,No,No,35,Gauteng
2022-01-17,Store_A,Headphones,Accessories,39,800,31200,No,No,31,KZN
2022-01-17,Store_A,Keyboard,Accessories,53,600,31800,Yes,No,34,Free State
2022-01-17,Store_B,Laptop,Electronics,78,15000,1170000,Yes,No,25,Gauteng
2022-01-17,Store_B,Phone,Electronics,36,12000,432000,Yes,No,28,KZN
2022-01-17,Store_B,TV,Electronics,31,9000,279000,No,No,19,KZN
2022-01-17,Store_B,Tablet,Electronics,61,7000,427000,No,No,29,KZN
2022-01-17,Store_B,Headphones,Accessories,31,800,24800,No,No,20,Western Cape
2022-01-17,Store_B,Keyboard,Accessories,51,600,30600,Yes,No,32,KZN
2022-01-17,Store_C,Laptop,Electronics,37,15000,555000,No,Yes,29,KZN
2022-01-17,Store_C,Phone,Electronics,12,12000,144000,No,No,27,Gauteng
2022-01-17,Store_C,TV,Electronics,19,9000,171000,No,No,19,KZN
2022-01-17,Store_C,Tablet,Electronics,22,7000,154000,No,No,27,Gauteng
2022-01-17,Store_C,Headphones,Accessories,98,800,78400,Yes,Yes,28,Free State
2022-01-17,Store_C,Keyboard,Accessories,79,600,47400,No,No,21,Western Cape
2022-01-17,Store_D,Laptop,Electronics,13,15000,195000,No,No,20,Gauteng
2022-01-17,Store_D,Phone,Electronics,72,12000,864000,No,Yes,27,Gauteng
2022-01-17,Store_D,TV,Electronics,55,9000,495000,No,No,34,Western Cape
2022-01-17,Store_D,Tablet,Electronics,13,7000,91000,No,No,22,Free State
2022-01-17,Store_D,Headphones,Accessories,67,800,53600,No,No,19,Gauteng
2022-01-17,Store_D,Keyboard,Accessories,49,600,29400,Yes,No,31,Western Cape
2022-01-18,Store_A,Laptop,Electronics,31,15000,465000,No,No,23,KZN
2022-01-18,Store_A,Phone,Electronics,40,12000,480000,No,No,30,Free State
2022-01-18,Store_A,TV,Electronics,64,9000,576000,No,No,34,Western Cape
2022-01-18,Store_A,Tablet,Electronics,56,7000,392000,No,No,30,KZN
2022-01-18,Store_A,Headphones,Accessories,26,800,20800,No,No,32,Western Cape
2022-01-18,Store_A,Keyboard,Accessories,24,600,14400,No,No,28,Western Cape
2022-01-18,Store_B,Laptop,Electronics,18,15000,270000,No,No,27,Gauteng
2022-01-18,Store_B,Phone,Electronics,22,12000,264000,Yes,No,30,Gauteng
2022-01-18,Store_B,TV,Electronics,60,9000,540000,No,No,31,Gauteng
2022-01-18,Store_B,Tablet,Electronics,78,7000,546000,No,No,34,KZN
2022-01-18,Store_B,Headphones,Accessories,73,800,58400,No,No,21,Gauteng
2022-01-18,Store_B,Keyboard,Accessories,48,600,28800,No,No,21,Gauteng
2022-01-18,Store_C,Laptop,Electronics,71,15000,1065000,Yes,No,21,KZN
2022-01-18,Store_C,Phone,Electronics,58,12000,696000,Yes,No,24,Western Cape
2022-01-18,Store_C,TV,Electronics,64,9000,576000,No,No,33,Free State
2022-01-18,Store_C,Tablet,Electronics,63,7000,441000,No,No,23,Free State
2022-01-18,Store_C,Headphones,Accessories,91,800,72800,No,Yes,28,KZN
2022-01-18,Store_C,Keyboard,Accessories,30,600,18000,No,No,24,Gauteng
2022-01-18,Store_D,Laptop,Electronics,41,15000,615000,Yes,No,32,Free State
2022-01-18,Store_D,Phone,Electronics,51,12000,612000,Yes,No,31,KZN
2022-01-18,Store_D,TV,Electronics,46,9000,414000,No,No,20,Western Cape
2022-01-18,Store_D,Tablet,Electronics,46,7000,322000,No,No,29,KZN
2022-01-18,Store_D,Headphones,Accessories,81,800,64800,Yes,No,27,KZN
2022-01-18,Store_D,Keyboard,Accessories,42,600,25200,No,No,19,Free State
2022-01-19,Store_A,Laptop,Electronics,67,15000,1005000,No,No,34,KZN
2022-01-19,Store_A,Phone,Electronics,90,12000,1080000,Yes,No,22,Gauteng
2022-01-19,Store_A,TV,Electronics,31,9000,279000,No,No,19,Free State
2022-01-19,Store_A,Tablet,Electronics,60,7000,420000,No,No,32,Free State
2022-01-19,Store_A,Headphones,Accessories,47,800,37600,No,No,34,Free State
2022-01-19,Store_A,Keyboard,Accessories,54,600,32400,Yes,No,21,Gauteng
2022-01-19,Store_B,Laptop,Electronics,38,15000,570000,Yes,No,31,Western Cape
2022-01-19,Store_B,Phone,Electronics,49,12000,588000,No,No,19,KZN
2022-01-19,Store_B,TV,Electronics,12,9000,108000,No,No,20,Gauteng
2022-01-19,Store_B,Tablet,Electronics,48,7000,336000,No,No,35,Western Cape
2022-01-19,Store_B,Headphones,Accessories,28,800,22400,No,No,29,Gauteng
2022-01-19,Store_B,Keyboard,Accessories,38,600,22800,Yes,No,22,KZN
2022-01-19,Store_C,Laptop,Electronics,64,15000,960000,No,No,31,Free State
2022-01-19,Store_C,Phone,Electronics,51,12000,612000,No,No,19,Western Cape
2022-01-19,Store_C,TV,Electronics,12,9000,108000,No,No,28,Free State
2022-01-19,Store_C,Tablet,Electronics,69,7000,483000,No,Yes,22,Free State
2022-01-19,Store_C,Headphones,Accessories,70,800,56000,Yes,No,31,Gauteng
2022-01-19,Store_C,Keyboard,Accessories,28,600,16800,No,No,31,Western Cape
2022-01-19,Store_D,Laptop,Electronics,25,15000,375000,No,No,30,Gauteng
2022-01-19,Store_D,Phone,Electronics,13,12000,156000,No,No,22,KZN
2022-01-19,Store_D,TV,Electronics,12,9000,108000,No,No,19,Gauteng
2022-01-19,Store_D,Tablet,Electronics,14,7000,98000,No,No,26,Free State
2022-01-19,Store_D,Headphones,Accessories,80,800,64000,Yes,No,28,Gauteng
2022-01-19,Store_D,Keyboard,Accessories,56,600,33600,No,No,19,Gauteng
2022-01-20,Store_A,Laptop,Electronics,12,15000,180000,No,No,33,KZN
2022-01-20,Store_A,Phone,Electronics,37,12000,444000,No,No,20,Free State
2022-01-20,Store_A,TV,Electronics,43,9000,387000,No,No,28,KZN
2022-01-20,Store_A,Tablet,Electronics,32,7000,224000,No,No,22,Free State
2022-01-20,Store_A,Headphones,Accessories,20,800,16000,No,No,18,Free State
2022-01-20,Store_A,Keyboard,Accessories,37,600,22200,Yes,No,32,Western Cape
2022-01-20,Store_B,Laptop,Electronics,79,15000,1185000,No,No,25,Western Cape
2022-01-20,Store_B,Phone,Electronics,72,12000,864000,No,No,32,Gauteng
2022-01-20,Store_B,TV,Electronics,36,9000,324000,Yes,No,31,Free State
2022-01-20,Store_B,Tablet,Electronics,23,7000,161000,No,No,26,Western Cape
2022-01-20,Store_B,Headphones,Accessories,15,800,12000,No,No,19,Free State
2022-01-20,Store_B,Keyboard,Accessories,55,600,33000,No,No,25,Gauteng
2022-01-20,Store_C,Laptop,Electronics,44,15000,660000,No,No,34,KZN
2022-01-20,Store_C,Phone,Electronics,49,12000,588000,No,No,33,KZN
2022-01-20,Store_C,TV,Electronics,60,9000,540000,No,No,30,Western Cape
2022-01-20,Store_C,Tablet,Electronics,72,7000,504000,No,No,32,Free State
2022-01-20,Store_C,Headphones,Accessories,37,800,29600,Yes,No,25,KZN
2022-01-20,Store_C,Keyboard,Accessories,49,600,29400,Yes,No,31,Western Cape
2022-01-20,Store_D,Laptop,Electronics,82,15000,1230000,Yes,No,26,Free State
2022-01-20,Store_D,Phone,Electronics,77,12000,924000,No,No,31,Gauteng
2022-01-20,Store_D,TV,Electronics,50,9000,450000,No,No,33,KZN
2022-01-20,Store_D,Tablet,Electronics,93,7000,651000,No,Yes,28,Free State
2022-01-20,Store_D,Headphones,Accessories,59,800,47200,No,No,33,Free State
2022-01-20,Store_D,Keyboard,Accessories,76,600,45600,No,No,26,KZN
2022-01-21,Store_A,Laptop,Electronics,18,15000,270000,No,No,18,Free State
2022-01-21,Store_A,Phone,Electronics,54,12000,648000,No,No,29,Gauteng
2022-01-21,Store_A,TV,Electronics,68,9000,612000,Yes,No,25,KZN
2022-01-21,Store_A,Tablet,Electronics,60,7000,420000,No,No,21,Western Cape
2022-01-21,Store_A,Headphones,Accessories,58,800,46400,Yes,No,29,Gauteng
2022-01-21,Store_A,Keyboard,Accessories,43,600,25800,No,No,25,Western Cape
2022-01-21,Store_B,Laptop,Electronics,96,15000,1440000,Yes,Yes,23,Gauteng
2022-01-21,Store_B,Phone,Electronics,57,12000,684000,Yes,No,30,KZN
2022-01-21,Store_B,TV,Electronics,49,9000,441000,No,No,34,KZN
2022-01-21,Store_B,Tablet,Electronics,120,7000,840000,Yes,Yes,28,Free State
2022-01-21,Store_B,Headphones,Accessories,48,800,38400,No,No,27,Western Cape
2022-01-21,Store_B,Keyboard,Accessories,63,600,37800,No,No,22,KZN
2022-01-21,Store_C,Laptop,Electronics,50,15000,750000,No,No,24,Western Cape
2022-01-21,Store_C,Phone,Electronics,100,12000,1200000,Yes,Yes,30,Western Cape
2022-01-21,Store_C,TV,Electronics,72,9000,648000,Yes,No,29,Free State
2022-01-21,Store_C,Tablet,Electronics,70,7000,490000,No,No,33,KZN
2022-01-21,Store_C,Headphones,Accessories,54,800,43200,No,No,22,Free State
2022-01-21,Store_C,Keyboard,Accessories,34,600,20400,No,No,30,Western Cape
2022-01-21,Store_D,Laptop,Electronics,58,15000,870000,No,No,19,Free State
2022-01-21,Store_D,Phone,Electronics,42,12000,504000,No,No,32,Free State
2022-01-21,Store_D,TV,Electronics,49,9000,441000,No,No,32,KZN
2022-01-21,Store_D,Tablet,Electronics,48,7000,336000,No,No,27,Gauteng
2022-01-21,Store_D,Headphones,Accessories,97,800,77600,No,Yes,26,KZN
2022-01-21,Store_D,Keyboard,Accessories,48,600,28800,No,No,19,KZN
2022-01-22,Store_A,Laptop,Electronics,54,15000,810000,No,No,34,KZN
2022-01-22,Store_A,Phone,Electronics,28,12000,336000,No,No,32,Gauteng
2022-01-22,Store_A,TV,Electronics,94,9000,846000,Yes,No,23,Free State
2022-01-22,Store_A,Tablet,Electronics,40,7000,280000,No,No,30,Western Cape
2022-01-22,Store_A,Headphones,Accessories,72,800,57600,No,No,19,Free State
2022-01-22,Store_A,Keyboard,Accessories,83,600,49800,No,No,25,Western Cape
2022-01-22,Store_B,Laptop,Electronics,91,15000,1365000,No,Yes,24,Gauteng
2022-01-22,Store_B,Phone,Electronics,94,12000,1128000,No,Yes,18,Western Cape
2022-01-22,Store_B,TV,Electronics,57,9000,513000,Yes,No,20,Western Cape
2022-01-22,Store_B,Tablet,Electronics,39,7000,273000,Yes,No,33,Free State
2022-01-22,Store_B,Headphones,Accessories,75,800,60000,No,No,30,Gauteng
2022-01-22,Store_B,Keyboard,Accessories,90,600,54000,No,No,30,Free State
2022-01-22,Store_C,Laptop,Electronics,45,15000,675000,No,No,35,Gauteng
2022-01-22,Store_C,Phone,Electronics,91,12000,1092000,Yes,No,22,Gauteng
2022-01-22,Store_C,TV,Electronics,55,9000,495000,No,No,26,KZN
2022-01-22,Store_C,Tablet,Electronics,61,7000,427000,Yes,No,22,KZN
2022-01-22,Store_C,Headphones,Accessories,78,800,62400,Yes,No,20,Gauteng
2022-01-22,Store_C,Keyboard,Accessories,62,600,37200,Yes,No,29,KZN
2022-01-22,Store_D,Laptop,Electronics,64,15000,960000,No,No,20,KZN
2022-01-22,Store_D,Phone,Electronics,28,12000,336000,No,No,35,Free State
2022-01-22,Store_D,TV,Electronics,47,9000,423000,No,No,25,Free State
2022-01-22,Store_D,Tablet,Electronics,19,7000,133000,No,No,19,Western Cape
2022-01-22,Store_D,Headphones,Accessories,93,800,74400,Yes,No,22,KZN
2022-01-22,Store_D,Keyboard,Accessories,98,600,58800,No,Yes,34,Western Cape
2022-01-23,Store_A,Laptop,Electronics,42,15000,630000,No,No,23,Western Cape
2022-01-23,Store_A,Phone,Electronics,78,12000,936000,No,No,32,Western Cape
2022-01-23,Store_A,TV,Electronics,86,9000,774000,No,No,31,Western Cape
2022-01-23,Store_A,Tablet,Electronics,68,7000,476000,No,No,26,Free State
2022-01-23,Store_A,Headphones,Accessories,59,800,47200,No,No,25,Western Cape
2022-01-23,Store_A,Keyboard,Accessories,96,600,57600,Yes,No,31,KZN
2022-01-23,Store_B,Laptop,Electronics,66,15000,990000,Yes,No,28,Western Cape
2022-01-23,Store_B,Phone,Electronics,100,12000,1200000,Yes,No,29,Gauteng
2022-01-23,Store_B,TV,Electronics,62,9000,558000,No,No,32,Western Cape
2022-01-23,Store_B,Tablet,Electronics,34,7000,238000,No,No,24,Gauteng
2022-01-23,Store_B,Headphones,Accessories,23,800,18400,No,No,18,Western Cape
2022-01-23,Store_B,Keyboard,Accessories,58,600,34800,No,No,26,Western Cape
2022-01-23,Store_C,Laptop,Electronics,18,15000,270000,No,No,26,Gauteng
2022-01-23,Store_C,Phone,Electronics,63,12000,756000,No,No,20,Free State
2022-01-23,Store_C,TV,Electronics,30,9000,270000,Yes,No,33,Gauteng
2022-01-23,Store_C,Tablet,Electronics,54,7000,378000,No,No,33,Gauteng
2022-01-23,Store_C,Headphones,Accessories,97,800,77600,Yes,No,19,Western Cape
2022-01-23,Store_C,Keyboard,Accessories,105,600,63000,Yes,No,24,KZN
2022-01-23,Store_D,Laptop,Electronics,53,15000,795000,No,No,30,KZN
2022-01-23,Store_D,Phone,Electronics,37,12000,444000,No,No,34,Western Cape
2022-01-23,Store_D,TV,Electronics,46,9000,414000,No,No,35,Gauteng
2022-01-23,Store_D,Tablet,Electronics,67,7000,469000,No,No,21,KZN
2022-01-23,Store_D,Headphones,Accessories,79,800,63200,No,No,31,Gauteng
2022-01-23,Store_D,Keyboard,Accessories,90,600,54000,Yes,No,35,Free State
2022-01-24,Store_A,Laptop,Electronics,47,15000,705000,No,No,25,KZN
2022-01-24,Store_A,Phone,Electronics,33,12000,396000,Yes,No,28,KZN
2022-01-24,Store_A,TV,Electronics,92,9000,828000,Yes,No,29,Free State
2022-01-24,Store_A,Tablet,Electronics,24,7000,168000,No,No,23,Free State
2022-01-24,Store_A,Headphones,Accessories,65,800,52000,No,No,18,Free State
2022-01-24,Store_A,Keyboard,Accessories,80,600,48000,Yes,No,28,KZN
2022-01-24,Store_B,Laptop,Electronics,62,15000,930000,Yes,No,32,KZN
2022-01-24,Store_B,Phone,Electronics,30,12000,360000,No,No,22,Gauteng
2022-01-24,Store_B,TV,Electronics,26,9000,234000,No,No,26,Western Cape
2022-01-24,Store_B,Tablet,Electronics,79,7000,553000,Yes,No,26,Free State
2022-01-24,Store_B,Headphones,Accessories,22,800,17600,No,No,19,Free State
2022-01-24,Store_B,Keyboard,Accessories,18,600,10800,No,No,18,Free State
2022-01-24,Store_C,Laptop,Electronics,72,15000,1080000,Yes,No,24,Free State
2022-01-24,Store_C,Phone,Electronics,27,12000,324000,No,No,29,KZN
2022-01-24,Store_C,TV,Electronics,37,9000,333000,No,No,21,KZN
2022-01-24,Store_C,Tablet,Electronics,37,7000,259000,Yes,No,29,Western Cape
2022-01-24,Store_C,Headphones,Accessories,62,800,49600,No,No,23,Free State
2022-01-24,Store_C,Keyboard,Accessories,24,600,14400,Yes,No,20,KZN
2022-01-24,Store_D,Laptop,Electronics,12,15000,180000,No,No,28,KZN
2022-01-24,Store_D,Phone,Electronics,69,12000,828000,No,No,33,Western Cape
2022-01-24,Store_D,TV,Electronics,67,9000,603000,No,No,27,Western Cape
2022-01-24,Store_D,Tablet,Electronics,56,7000,392000,No,No,23,Western Cape
2022-01-24,Store_D,Headphones,Accessories,34,800,27200,No,No,29,Free State
2022-01-24,Store_D,Keyboard,Accessories,52,600,31200,No,No,21,Western Cape
2022-01-25,Store_A,Laptop,Electronics,80,15000,1200000,Yes,No,25,KZN
2022-01-25,Store_A,Phone,Electronics,68,12000,816000,No,No,26,KZN
2022-01-25,Store_A,TV,Electronics,37,9000,333000,No,No,29,Gauteng
2022-01-25,Store_A,Tablet,Electronics,13,7000,91000,No,No,22,Free State
2022-01-25,Store_A,Headphones,Accessories,59,800,47200,No,No,26,KZN
2022-01-25,Store_A,Keyboard,Accessories,68,600,40800,No,No,27,Western Cape
2022-01-25,Store_B,Laptop,Electronics,76,15000,1140000,Yes,No,25,Free State
2022-01-25,Store_B,Phone,Electronics,37,12000,444000,No,No,32,Free State
2022-01-25,Store_B,TV,Electronics,63,9000,567000,No,No,26,Gauteng
2022-01-25,Store_B,Tablet,Electronics,49,7000,343000,Yes,No,26,Western Cape
2022-01-25,Store_B,Headphones,Accessories,63,800,50400,No,No,19,Western Cape
2022-01-25,Store_B,Keyboard,Accessories,70,600,42000,No,No,23,Gauteng
2022-01-25,Store_C,Laptop,Electronics,71,15000,1065000,No,No,27,Gauteng
2022-01-25,Store_C,Phone,Electronics,22,12000,264000,No,No,23,KZN
2022-01-25,Store_C,TV,Electronics,37,9000,333000,Yes,No,34,Free State
2022-01-25,Store_C,Tablet,Electronics,59,7000,413000,No,No,23,KZN
2022-01-25,Store_C,Headphones,Accessories,25,800,20000,No,No,29,Western Cape
2022-01-25,Store_C,Keyboard,Accessories,27,600,16200,No,No,35,Gauteng
2022-01-25,Store_D,Laptop,Electronics,27,15000,405000,Yes,No,19,KZN
2022-01-25,Store_D,Phone,Electronics,52,12000,624000,No,No,25,KZN
2022-01-25,Store_D,TV,Electronics,17,9000,153000,No,No,18,Western Cape
2022-01-25,Store_D,Tablet,Electronics,48,7000,336000,No,No,35,Gauteng
2022-01-25,Store_D,Headphones,Accessories,72,800,57600,Yes,No,27,Western Cape
2022-01-25,Store_D,Keyboard,Accessories,71,600,42600,Yes,No,19,Western Cape
2022-01-26,Store_A,Laptop,Electronics,71,15000,1065000,Yes,No,20,Free State
2022-01-26,Store_A,Phone,Electronics,35,12000,420000,Yes,No,19,Western Cape
2022-01-26,Store_A,TV,Electronics,32,9000,288000,Yes,No,20,Free State
2022-01-26,Store_A,Tablet,Electronics,29,7000,203000,No,No,34,Western Cape
2022-01-26,Store_A,Headphones,Accessories,26,800,20800,No,No,35,Free State
2022-01-26,Store_A,Keyboard,Accessories,93,600,55800,Yes,No,27,Western Cape
2022-01-26,Store_B,Laptop,Electronics,69,15000,1035000,Yes,No,19,Free State
2022-01-26,Store_B,Phone,Electronics,50,12000,600000,No,No,28,Free State
2022-01-26,Store_B,TV,Electronics,60,9000,540000,No,No,30,Free State
2022-01-26,Store_B,Tablet,Electronics,56,7000,392000,No,No,22,KZN
2022-01-26,Store_B,Headphones,Accessories,13,800,10400,No,No,35,Free State
2022-01-26,Store_B,Keyboard,Accessories,29,600,17400,Yes,No,31,Free State
2022-01-26,Store_C,Laptop,Electronics,89,15000,1335000,Yes,No,20,Western Cape
2022-01-26,Store_C,Phone,Electronics,56,12000,672000,No,Yes,19,KZN
2022-01-26,Store_C,TV,Electronics,33,9000,297000,No,No,19,KZN
2022-01-26,Store_C,Tablet,Electronics,58,7000,406000,No,No,30,KZN
2022-01-26,Store_C,Headphones,Accessories,87,800,69600,No,Yes,22,KZN
2022-01-26,Store_C,Keyboard,Accessories,35,600,21000,Yes,No,20,Free State
2022-01-26,Store_D,Laptop,Electronics,73,15000,1095000,Yes,No,23,Western Cape
2022-01-26,Store_D,Phone,Electronics,45,12000,540000,No,No,35,Gauteng
2022-01-26,Store_D,TV,Electronics,71,9000,639000,No,No,31,KZN
2022-01-26,Store_D,Tablet,Electronics,56,7000,392000,No,No,25,KZN
2022-01-26,Store_D,Headphones,Accessories,49,800,39200,Yes,No,19,Western Cape
2022-01-26,Store_D,Keyboard,Accessories,37,600,22200,Yes,No,34,Free State
2022-01-27,Store_A,Laptop,Electronics,75,15000,1125000,Yes,No,22,Gauteng
2022-01-27,Store_A,Phone,Electronics,74,12000,888000,No,No,34,KZN
2022-01-27,Store_A,TV,Electronics,75,9000,675000,No,No,23,KZN
2022-01-27,Store_A,Tablet,Electronics,54,7000,378000,Yes,No,34,Gauteng
2022-01-27,Store_A,Headphones,Accessories,72,800,57600,Yes,No,20,KZN
2022-01-27,Store_A,Keyboard,Accessories,72,600,43200,No,No,30,Western Cape
2022-01-27,Store_B,Laptop,Electronics,73,15000,1095000,No,No,32,Free State
